seller_id,order_quarter,total_orders,cumulative_orders,next_quarter,churn,monetary,cumulative_monetary,recency_days,active_months_count,active_days_count,tenure_months,seller_city,seller_state,median_review_score,total_orders_late_to_carrier,total_orders_late_to_customer,median_approval_time_hours,top_main_category
df0f42bc4c2142eacf0eaf2cffd0cfbb,2018Q3,1,14,,1,104.0,1654.0,77,1,1,10.5,itajai,SC,1.0,0,0,0.15,beauty_health
df47da4ae86fa4db890d05aaf24e21d8,2018Q3,5,5,,1,310.5,310.5,38,2,4,2.3,sao paulo,SP,5.0,0,0,23.91,home
df560393f3a51e74553ab94004ba5c87,2016Q4,1,1,2017Q1,0,93.9,93.9,88,1,1,2.9,loanda,PR,3.0,0,0,0.56,home
df560393f3a51e74553ab94004ba5c87,2017Q1,4,5,2017Q2,0,1141.8000000000002,1235.7000000000003,20,3,4,5.9,loanda,PR,3.0,3,0,0.0,garden
df560393f3a51e74553ab94004ba5c87,2017Q2,8,13,2017Q3,0,1072.6000000000001,2308.3,31,2,8,9.0,loanda,PR,4.0,1,0,0.22,garden
df560393f3a51e74553ab94004ba5c87,2017Q3,5,18,2017Q4,0,652.19,2960.4900000000007,39,2,5,12.0,loanda,PR,5.0,0,0,0.35,garden
df560393f3a51e74553ab94004ba5c87,2017Q4,2,20,2018Q1,0,279.8,3240.2900000000004,12,2,2,15.1,loanda,PR,2.5,1,1,0.64,garden
df560393f3a51e74553ab94004ba5c87,2018Q1,6,26,,1,988.49,4228.780000000001,21,3,6,18.1,loanda,PR,3.5,1,1,0.25,garden
df56d7b40d437f88407c5f78b63bc328,2017Q4,14,14,2018Q1,0,1821.7800000000002,1821.7800000000002,11,3,10,2.4,cascavel,PR,4.0,0,1,0.27,toys_leisure
df56d7b40d437f88407c5f78b63bc328,2018Q1,8,22,,1,1048.4,2870.1800000000003,3,2,7,5.4,cascavel,PR,5.0,1,0,0.25,toys_leisure
df683dfda87bf71ac3fc63063fba369d,2017Q1,1,1,,1,39.9,39.9,18,1,1,0.6,farroupilha,RS,1.0,0,1,0.0,home
df91910b6a03bb2e3358fa6a35e32f6f,2018Q2,1,1,2018Q3,0,219.9,219.9,6,1,1,0.2,sao paulo,SP,4.0,0,0,0.36,home
df91910b6a03bb2e3358fa6a35e32f6f,2018Q3,12,13,,1,2062.2,2282.1,47,2,12,3.3,sao paulo,SP,5.0,0,0,0.2,home
dfa0c4c6229ab200a4a1336b4d7128ff,2018Q2,39,39,2018Q3,0,2346.6,2346.6,1,2,26,2.0,florianopolis,SC,5.0,0,1,0.38,home
dfa0c4c6229ab200a4a1336b4d7128ff,2018Q3,37,76,,1,2376.4,4723.0,38,2,22,5.0,florianopolis,SC,5.0,1,2,0.28,home
dfc475d54e1b6dbeeb7d7d9bdaa63827,2018Q1,4,4,2018Q2,0,373.3,373.3,9,2,4,1.3,curitiba,PR,5.0,1,0,0.32,home
dfc475d54e1b6dbeeb7d7d9bdaa63827,2018Q2,7,11,2018Q3,0,743.6,1116.9,5,3,7,4.3,curitiba,PR,5.0,3,1,0.38,home
dfc475d54e1b6dbeeb7d7d9bdaa63827,2018Q3,6,17,,1,574.5699999999999,1691.4699999999998,48,2,6,7.4,curitiba,PR,5.0,2,0,0.19,home
dfc5fb7259bb2b599ca565e6e9448f0f,2017Q3,5,5,2017Q4,0,1189.97,1189.97,15,3,5,2.2,sao bernardo do campo,SP,3.5,1,0,0.23,garden
dfc5fb7259bb2b599ca565e6e9448f0f,2017Q4,6,11,2018Q1,0,1139.95,2329.92,26,3,6,5.2,sao bernardo do campo,SP,5.0,0,0,12.83,garden
dfc5fb7259bb2b599ca565e6e9448f0f,2018Q1,3,14,2018Q2,0,559.98,2889.9,5,2,3,8.2,sao bernardo do campo,SP,5.0,0,0,0.33,garden
dfc5fb7259bb2b599ca565e6e9448f0f,2018Q2,15,29,2018Q3,0,3144.7400000000002,6034.64,5,3,14,11.3,sao bernardo do campo,SP,4.0,1,4,0.38,garden
dfc5fb7259bb2b599ca565e6e9448f0f,2018Q3,4,33,,1,654.96,6689.6,55,2,4,14.3,sao bernardo do campo,SP,5.0,2,0,0.19,garden
e00d85ce20ea50c1224c66ca5050527d,2017Q3,1,1,,1,149.0,149.0,79,1,1,2.6,osasco,SP,4.0,0,0,15.0,electronics
e0482f2c769468c3bbcd8a01e09d98c5,2018Q3,1,1,,1,189.0,189.0,51,1,1,1.7,sao paulo,SP,4.0,0,0,0.2,tools
e0487761face83d64fcada2408959a36,2018Q3,2,2,,1,73.0,73.0,34,1,2,1.2,sao paulo,SP,5.0,0,0,0.2,food_drink
e067ad2c1c0b48758eb1b5228bcf7a68,2017Q1,2,2,2017Q2,0,126.9,126.9,8,2,2,1.9,santos,SP,3.0,0,0,1.08,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2017Q2,8,10,2017Q3,0,570.7,697.6,16,3,8,5.0,santos,SP,4.0,0,4,0.27,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2017Q3,4,14,2017Q4,0,295.65000000000003,993.25,33,2,4,8.0,santos,SP,3.5,0,0,0.56,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2017Q4,6,20,2018Q1,0,429.59999999999997,1422.85,1,3,6,11.1,santos,SP,4.5,3,0,0.19,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2018Q1,10,30,2018Q2,0,1245.9,2668.75,5,3,9,14.1,santos,SP,4.0,5,0,0.28,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2018Q2,12,42,2018Q3,0,1259.4,3928.15,7,3,9,17.1,santos,SP,5.0,6,1,0.36,pet
e067ad2c1c0b48758eb1b5228bcf7a68,2018Q3,12,54,,1,1225.25,5153.4,48,2,11,20.2,santos,SP,5.0,8,1,0.3,pet
e06f09ec0a4aca210779cf1cfc63cf19,2017Q2,1,1,2017Q3,0,289.9,289.9,3,1,1,0.1,sao paulo,SP,5.0,0,0,0.21,beauty_health
e06f09ec0a4aca210779cf1cfc63cf19,2017Q3,11,12,2017Q4,0,3453.39,3743.29,11,3,10,3.2,sao paulo,SP,5.0,0,1,0.26,toys_leisure
e06f09ec0a4aca210779cf1cfc63cf19,2017Q4,17,29,,1,2439.6,6182.889999999999,12,3,15,6.2,sao paulo,SP,5.0,2,0,1.06,home
e0878efa0e0b7e5313ac0b43bc04c081,2017Q4,9,9,2018Q1,0,2418.1,2418.1,1,2,8,1.9,curitiba,PR,4.5,1,2,2.62,toys_leisure
e0878efa0e0b7e5313ac0b43bc04c081,2018Q1,17,26,,1,2867.2,5285.299999999999,26,3,12,4.9,curitiba,PR,4.0,0,4,0.32,office
e09887ca8c7bf8a4621ce481820414ef,2017Q3,1,1,2017Q4,0,39.98,39.98,21,1,1,0.7,sao paulo,SP,5.0,2,0,0.2,home
e09887ca8c7bf8a4621ce481820414ef,2017Q4,1,2,,1,39.99,79.97,47,1,1,3.8,sao paulo,SP,1.0,1,0,70.71,home
e0a366315b1b726b6c7832d664c0f530,2017Q2,1,1,2017Q3,0,159.9,159.9,20,1,1,0.7,sao paulo,SP,2.0,0,0,61.34,home
e0a366315b1b726b6c7832d664c0f530,2017Q3,4,5,2017Q4,0,934.49,1094.39,2,1,4,3.7,sao paulo,SP,5.0,0,0,0.2,tools
e0a366315b1b726b6c7832d664c0f530,2017Q4,8,13,2018Q1,0,739.2,1833.5900000000001,3,3,8,6.8,sao paulo,SP,5.0,0,0,0.24,tools
e0a366315b1b726b6c7832d664c0f530,2018Q1,5,18,2018Q2,0,683.6,2517.19,5,3,4,9.8,sao paulo,SP,4.0,0,0,0.21,tools
e0a366315b1b726b6c7832d664c0f530,2018Q2,18,36,2018Q3,0,3363.7000000000003,5880.89,9,3,16,12.8,sao paulo,SP,5.0,0,2,0.43,tools
e0a366315b1b726b6c7832d664c0f530,2018Q3,7,43,,1,1519.2,7400.09,45,2,7,15.9,sao paulo,SP,5.0,1,0,1.04,tools
e0a3c37054ade6478d923a6efc10f308,2018Q3,2,2,,1,549.5,549.5,75,1,2,3.0,camboriu,SC,5.0,0,0,0.17,baby
e0b162a693bc7f9eab00f783a31d60ea,2018Q2,1,1,,1,20.0,20.0,57,1,1,1.9,pelotas,RS,5.0,0,0,0.32,beauty_health
e0eabded302882513ced4ea3eb0c7059,2018Q2,8,8,,1,978.4000000000001,978.4000000000001,27,3,7,3.0,campinas,SP,5.0,0,0,0.48,electronics
e1643dff33666ca629e3644c02738179,2018Q2,1,1,,1,104.0,104.0,33,1,1,1.1,sao paulo,SP,3.0,0,0,29.27,home
e1b12447a7563944843191754aeb5562,2017Q3,1,1,2017Q4,0,139.99,139.99,18,1,1,0.6,guarulhos,SP,5.0,0,0,37.23,toys_leisure
e1b12447a7563944843191754aeb5562,2017Q4,7,8,2018Q1,0,303.48,443.47,17,2,7,3.7,guarulhos,SP,5.0,0,3,0.32,toys_leisure
e1b12447a7563944843191754aeb5562,2018Q1,1,9,,1,28.99,472.46000000000004,85,1,1,6.7,guarulhos,SP,5.0,0,0,0.19,security_services
e1bed63d68ac36fe1f3061befe196af5,2017Q1,1,1,,1,199.0,199.0,60,1,1,2.0,mogi guacu,SP,5.0,0,0,1.0,others
e1c76f339ebd5460999f25a2aa8c92c5,2018Q2,1,1,,1,899.9,899.9,49,1,1,1.6,sao paulo,SP,5.0,0,0,18.39,small_appliances
e1dc0754bada9ee4cfe9713f22f61292,2018Q2,2,2,2018Q3,0,125.0,125.0,1,1,2,0.6,duque de caxias,RJ,3.0,0,0,12.1,toys_leisure
e1dc0754bada9ee4cfe9713f22f61292,2018Q3,10,12,,1,760.0,885.0,41,2,9,3.6,duque de caxias,RJ,4.5,0,0,0.31,baby
e21a1e8be4715b0fcfd5385643bc49c4,2017Q2,6,6,2017Q3,0,229.29999999999998,229.29999999999998,27,2,4,1.7,jaguaruna,SC,4.0,3,0,0.24,home
e21a1e8be4715b0fcfd5385643bc49c4,2017Q3,5,11,2017Q4,0,149.39999999999998,378.69999999999993,30,2,5,4.8,jaguaruna,SC,4.5,6,0,0.24,automotive
e21a1e8be4715b0fcfd5385643bc49c4,2017Q4,4,15,2018Q1,0,129.5,508.19999999999993,20,3,4,7.9,jaguaruna,SC,1.0,2,0,0.62,automotive
e21a1e8be4715b0fcfd5385643bc49c4,2018Q1,3,18,,1,89.69999999999999,597.9,37,2,3,10.9,jaguaruna,SC,5.0,1,0,0.26,automotive
e24d3429d294b2eb200b064ebb035879,2018Q2,4,4,2018Q3,0,145.85,145.85,1,1,3,0.2,sao paulo,SP,5.0,0,0,0.23,beauty_health
e24d3429d294b2eb200b064ebb035879,2018Q3,15,19,,1,1732.73,1878.58,35,2,12,3.2,sao paulo,SP,5.0,0,1,0.27,beauty_health
e24fc9fcd865784fb25705606fe3dfe7,2016Q4,1,1,2017Q1,0,210.0,210.0,84,1,1,2.8,braganca paulista,SP,4.0,0,0,0.96,beauty_health
e24fc9fcd865784fb25705606fe3dfe7,2017Q1,19,20,2017Q2,0,8484.0,8694.0,1,3,18,5.8,braganca paulista,SP,5.0,0,2,0.21,beauty_health
e24fc9fcd865784fb25705606fe3dfe7,2017Q2,7,27,2017Q3,0,3063.0,11757.0,1,3,7,8.8,braganca paulista,SP,4.5,0,0,19.14,pet
e24fc9fcd865784fb25705606fe3dfe7,2017Q3,14,41,2017Q4,0,1956.0,13713.0,3,3,10,11.9,braganca paulista,SP,5.0,0,1,0.28,beauty_health
e24fc9fcd865784fb25705606fe3dfe7,2017Q4,7,48,2018Q1,0,1068.0,14781.0,13,3,6,15.0,braganca paulista,SP,5.0,0,0,0.64,beauty_health
e24fc9fcd865784fb25705606fe3dfe7,2018Q1,4,52,,1,699.0,15480.0,5,3,4,18.0,braganca paulista,SP,3.5,0,1,19.73,pet
e250d617a0ad591ba9bd663e584a895d,2018Q1,1,1,2018Q2,0,192.95000000000002,192.95000000000002,33,1,1,1.1,guarulhos,SP,2.0,0,0,24.01,home
e250d617a0ad591ba9bd663e584a895d,2018Q2,4,5,2018Q3,0,229.79,422.74,10,2,4,4.1,guarulhos,SP,3.0,0,0,0.68,home
e250d617a0ad591ba9bd663e584a895d,2018Q3,3,8,,1,1582.62,2005.36,40,2,3,7.2,guarulhos,SP,5.0,0,0,23.9,home
e256a62e0ac58c0edfba09966142d561,2018Q2,9,9,2018Q3,0,1007.89,1007.89,6,3,9,2.5,curitiba,PR,5.0,0,0,0.4,home
e256a62e0ac58c0edfba09966142d561,2018Q3,3,12,,1,466.22,1474.1100000000001,62,1,3,5.6,curitiba,PR,5.0,2,0,0.37,home
e26901d5ab434ce92fd9b5c256820a4e,2017Q1,50,50,2017Q2,0,2134.2999999999997,2134.2999999999997,1,3,30,2.0,maua,SP,4.0,0,1,0.17,garden
e26901d5ab434ce92fd9b5c256820a4e,2017Q2,92,142,2017Q3,0,6607.3,8741.6,3,3,58,5.0,maua,SP,5.0,5,2,0.25,home
e26901d5ab434ce92fd9b5c256820a4e,2017Q3,41,183,,1,2874.6000000000004,11616.2,18,3,30,8.1,maua,SP,5.0,0,1,0.29,home
e2a1ac9bf33e5549a2a4f834e70df2f8,2017Q1,3,3,2017Q2,0,8999.67,8999.67,4,1,3,0.8,sao paulo,SP,5.0,0,0,0.0,electronics
e2a1ac9bf33e5549a2a4f834e70df2f8,2017Q2,1,4,2017Q3,0,2999.89,11999.56,25,1,1,3.8,sao paulo,SP,5.0,0,0,24.04,electronics
e2a1ac9bf33e5549a2a4f834e70df2f8,2017Q3,1,5,,1,2999.89,14999.45,86,1,1,6.9,sao paulo,SP,5.0,1,0,36.56,electronics
e2aee0892199b1d92530e371abd825bf,2017Q1,4,4,2017Q2,0,369.6,369.6,15,2,3,2.6,rolandia,PR,3.0,2,1,0.2,toys_leisure
e2aee0892199b1d92530e371abd825bf,2017Q2,12,16,2017Q3,0,1447.98,1817.58,6,3,11,5.6,rolandia,PR,5.0,1,0,0.74,toys_leisure
e2aee0892199b1d92530e371abd825bf,2017Q3,7,23,2017Q4,0,779.47,2597.05,43,2,7,8.7,rolandia,PR,5.0,0,1,4.13,toys_leisure
e2aee0892199b1d92530e371abd825bf,2017Q4,2,25,2018Q1,0,229.89,2826.94,4,2,2,11.8,rolandia,PR,4.5,0,0,0.16,toys_leisure
e2aee0892199b1d92530e371abd825bf,2018Q1,8,33,2018Q2,0,979.38,3806.3199999999997,17,2,7,14.8,rolandia,PR,4.0,0,3,0.59,toys_leisure
e2aee0892199b1d92530e371abd825bf,2018Q2,2,35,2018Q3,0,1307.44,5113.76,31,1,2,17.8,rolandia,PR,5.0,0,0,0.17,home
e2aee0892199b1d92530e371abd825bf,2018Q3,1,36,,1,329.0,5442.76,61,1,1,20.9,rolandia,PR,5.0,1,0,0.18,home
e2c92f9c1c7746d899d18f2e158bbff7,2018Q2,7,7,2018Q3,0,971.9,971.9,17,3,6,2.3,sao jose do rio preto,SP,5.0,0,0,0.38,automotive
e2c92f9c1c7746d899d18f2e158bbff7,2018Q3,5,12,,1,807.0,1778.9,54,2,5,5.3,sao jose do rio preto,SP,5.0,0,0,0.25,automotive
e333046ce6517bd8bb510291d44f0130,2017Q3,16,16,2017Q4,0,2276.0,2276.0,7,3,14,2.6,ipaussu,SP,5.0,1,2,0.25,home
e333046ce6517bd8bb510291d44f0130,2017Q4,9,25,2018Q1,0,1023.0,3299.0,10,3,9,5.7,ipaussu,SP,5.0,0,0,0.63,beauty_health
e333046ce6517bd8bb510291d44f0130,2018Q1,17,42,2018Q2,0,1476.0,4775.0,8,3,15,8.7,ipaussu,SP,5.0,0,2,0.75,home
e333046ce6517bd8bb510291d44f0130,2018Q2,18,60,2018Q3,0,2107.0,6882.0,5,3,17,11.7,ipaussu,SP,5.0,1,0,14.64,home
e333046ce6517bd8bb510291d44f0130,2018Q3,8,68,,1,455.0,7337.0,37,2,8,14.8,ipaussu,SP,4.0,0,1,0.22,home
e38db885400cd35c71dfd162f2c1dbcf,2017Q3,3,3,2017Q4,0,239.60000000000002,239.60000000000002,7,2,3,1.4,brasilia,DF,5.0,2,0,12.17,home
e38db885400cd35c71dfd162f2c1dbcf,2017Q4,4,7,2018Q1,0,259.6,499.20000000000005,24,2,4,4.4,brasilia,DF,5.0,0,0,0.2,home
e38db885400cd35c71dfd162f2c1dbcf,2018Q1,11,18,2018Q2,0,778.8000000000001,1278.0,7,3,9,7.4,brasilia,DF,5.0,1,3,1.44,home
e38db885400cd35c71dfd162f2c1dbcf,2018Q2,7,25,2018Q3,0,454.30000000000007,1732.3000000000002,1,2,7,10.5,brasilia,DF,4.0,0,1,0.65,home
e38db885400cd35c71dfd162f2c1dbcf,2018Q3,5,30,,1,389.40000000000003,2121.7000000000003,46,2,5,13.5,brasilia,DF,5.0,2,0,0.39,home
e3a386fc36e22064434e1fa256f6a9fa,2018Q1,6,6,2018Q2,0,286.0,286.0,9,2,5,2.2,engenheiro coelho,SP,5.0,0,1,1.0,beauty_health
e3a386fc36e22064434e1fa256f6a9fa,2018Q2,8,14,2018Q3,0,386.5,672.5,4,3,7,5.3,engenheiro coelho,SP,4.0,2,1,5.57,beauty_health
e3a386fc36e22064434e1fa256f6a9fa,2018Q3,2,16,,1,121.4,793.9,45,1,2,8.3,engenheiro coelho,SP,5.0,0,1,0.38,beauty_health
e3b4998c7a498169dc7bce44e6bb6277,2017Q1,1,1,,1,6735.0,6735.0,47,1,1,1.6,sao paulo,SP,5.0,0,0,0.13,home
e3d3b3efac954a60d61be70b7e05b49b,2018Q2,3,3,,1,1282.05,1282.05,5,1,3,0.8,sao paulo,SP,4.0,0,0,1.54,tools
e3dd723429d1b23614b7fa85e2c7a853,2018Q1,3,3,2018Q2,0,281.07,281.07,2,1,3,0.2,sao bernardo do campo,SP,2.5,1,1,0.25,beauty_health
e3dd723429d1b23614b7fa85e2c7a853,2018Q2,4,7,,1,189.98,471.04999999999995,22,3,4,3.2,sao bernardo do campo,SP,4.0,0,1,2.96,beauty_health
e3e290b38963293022cdcd6db8328103,2017Q4,2,2,,1,119.8,119.8,28,2,2,1.2,sao paulo,SP,3.0,1,0,24.14,toys_leisure
e433f5fd4050e3352b5d83522b7fe24b,2018Q3,1,1,,1,548.06,548.06,38,1,1,1.3,arapongas,PR,4.0,0,0,15.41,tools
e439f7176d763f92de325271111b2fd5,2018Q2,4,4,2018Q3,0,562.9,562.9,46,1,4,2.0,joinville,SC,5.0,0,0,4.06,electronics
e439f7176d763f92de325271111b2fd5,2018Q3,2,6,,1,758.0,1320.9,60,2,2,5.1,joinville,SC,5.0,1,0,12.65,electronics
e45edf75f568ed2f93f78d060e246e25,2018Q2,2,2,2018Q3,0,45.8,45.8,3,1,2,0.8,rio de janeiro,RJ,4.0,1,0,20.04,home
e45edf75f568ed2f93f78d060e246e25,2018Q3,4,6,,1,118.5,164.3,68,1,3,3.9,rio de janeiro,RJ,4.0,1,1,0.26,home
e48b04bf1aa1ef711caebeb7aede6180,2017Q1,5,5,2017Q2,0,701.5,701.5,8,3,5,2.1,curitiba,PR,5.0,0,0,0.25,baby
e48b04bf1aa1ef711caebeb7aede6180,2017Q2,4,9,2017Q3,0,542.6,1244.1,6,3,4,5.2,curitiba,PR,5.0,0,0,0.22,baby
e48b04bf1aa1ef711caebeb7aede6180,2017Q3,4,13,2017Q4,0,403.6,1647.7,4,3,4,8.2,curitiba,PR,5.0,0,0,12.18,baby
e48b04bf1aa1ef711caebeb7aede6180,2017Q4,6,19,2018Q1,0,764.0,2411.7,11,3,6,11.3,curitiba,PR,5.0,1,0,1.13,toys_leisure
e48b04bf1aa1ef711caebeb7aede6180,2018Q1,1,20,2018Q3,0,185.9,2597.6,8,1,1,14.3,curitiba,PR,4.0,0,0,0.26,toys_leisure
e48b04bf1aa1ef711caebeb7aede6180,2018Q3,1,21,,1,185.9,2783.5,61,1,1,20.4,curitiba,PR,5.0,0,0,1.24,toys_leisure
e48cc16ab70bfa09e1401740dce0b3d7,2017Q2,2,2,2017Q3,0,99.98,99.98,31,1,2,1.1,aracatuba,SP,4.0,0,0,16.14,electronics
e48cc16ab70bfa09e1401740dce0b3d7,2017Q3,2,4,2017Q4,0,68.98,168.96,2,2,2,4.2,aracatuba,SP,5.0,0,0,0.41,electronics
e48cc16ab70bfa09e1401740dce0b3d7,2017Q4,3,7,2018Q1,0,255.95999999999998,424.91999999999996,32,2,3,7.3,aracatuba,SP,3.5,1,0,0.24,electronics
e48cc16ab70bfa09e1401740dce0b3d7,2018Q1,5,12,2018Q2,0,469.92999999999995,894.8499999999999,19,3,5,10.3,aracatuba,SP,1.0,0,2,0.27,electronics
e48cc16ab70bfa09e1401740dce0b3d7,2018Q2,2,14,,1,189.98000000000002,1084.83,16,2,2,13.3,aracatuba,SP,3.0,1,0,3.78,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2017Q1,7,7,2017Q2,0,610.82,610.82,0,2,7,1.8,brejao,PE,5.0,0,0,0.22,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2017Q2,7,14,2017Q3,0,894.19,1505.0100000000002,2,2,6,4.9,brejao,PE,5.0,0,0,0.27,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2017Q3,7,21,2017Q4,0,529.27,2034.2800000000002,10,3,6,7.9,brejao,PE,5.0,0,0,13.69,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2017Q4,8,29,2018Q1,0,1257.82,3292.1,3,3,8,11.0,brejao,PE,5.0,0,0,13.13,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2018Q1,3,32,2018Q3,0,562.96,3855.06,24,2,3,14.0,brejao,PE,5.0,0,0,23.83,electronics
e49c26c3edfa46d227d5121a6b6e4d37,2018Q3,2,34,,1,308.98,4164.04,67,1,2,20.1,brejao,PE,4.5,0,0,0.19,toys_leisure
e4ebd3f87bf70440014f07ddda7fbe03,2017Q4,1,1,2018Q1,0,98.0,98.0,24,1,1,0.8,presidente epitacio,SP,4.0,0,0,0.3,beauty_health
e4ebd3f87bf70440014f07ddda7fbe03,2018Q1,5,6,,1,721.5,819.5,26,3,5,3.8,presidente epitacio,SP,5.0,0,1,0.3,beauty_health
e4f121bf6ef8b9a1d4d3e65dd0473fab,2018Q2,2,2,,1,70.0,70.0,54,2,2,3.0,sao jose do rio preto,SP,3.0,0,1,17.58,gifts_market
e4fc40017a6d22c46a14ac2e17f87c3e,2017Q2,1,1,,1,129.0,129.0,31,1,1,1.0,arapongas,PR,5.0,0,0,1.66,home
e503f22be6a4f456d9851920a5d9c670,2018Q3,2,2,,1,198.9,198.9,47,2,2,2.1,sao paulo,SP,4.0,0,0,0.25,food_drink
e504a4e2efaa45cbff7e268a2c58c956,2018Q2,4,4,2018Q3,0,399.6,399.6,5,2,4,1.6,sao pedro,SP,5.0,0,0,0.23,home
e504a4e2efaa45cbff7e268a2c58c956,2018Q3,6,10,,1,689.3000000000001,1088.9,46,2,6,4.6,sao pedro,SP,5.0,4,1,0.22,home
e51f22821f0c12a16ad5c020cdcd55e9,2018Q2,1,1,2018Q3,0,99.9,99.9,32,1,1,1.1,carapicuiba,SP,4.0,0,0,42.22,electronics
e51f22821f0c12a16ad5c020cdcd55e9,2018Q3,3,4,,1,798.81,898.7099999999999,54,2,3,4.1,carapicuiba,SP,5.0,0,0,1.01,electronics
e53d5b9b29d1218281f4a907ada18626,2018Q3,4,4,,1,350.67,350.67,41,2,4,2.4,toledo,PR,5.0,0,0,6.07,toys_leisure
e546117ed9cafbc40239c0c78635c584,2018Q2,1,1,2018Q3,0,228.0,228.0,68,1,1,2.3,sao paulo,SP,4.0,0,0,25.06,beauty_health
e546117ed9cafbc40239c0c78635c584,2018Q3,1,2,,1,228.0,456.0,38,1,1,5.3,sao paulo,SP,5.0,0,0,0.49,beauty_health
e5475dcab1e07b63d7f6e902d8f5eda8,2017Q3,3,3,2017Q4,0,174.0,174.0,4,1,2,0.7,diadema,SP,5.0,0,0,0.2,toys_leisure
e5475dcab1e07b63d7f6e902d8f5eda8,2017Q4,5,8,2018Q1,0,365.0,539.0,18,3,5,3.7,diadema,SP,5.0,0,1,0.28,fashion
e5475dcab1e07b63d7f6e902d8f5eda8,2018Q1,4,12,2018Q2,0,154.0,693.0,4,3,4,6.7,diadema,SP,5.0,0,0,12.08,toys_leisure
e5475dcab1e07b63d7f6e902d8f5eda8,2018Q2,6,18,2018Q3,0,1672.0,2365.0,16,3,6,9.8,diadema,SP,5.0,0,0,0.36,toys_leisure
e5475dcab1e07b63d7f6e902d8f5eda8,2018Q3,1,19,,1,35.0,2400.0,55,1,1,12.8,diadema,SP,5.0,0,0,23.96,toys_leisure
e5545d4d4473876ea78c5bcebca365c3,2018Q2,1,1,,1,44.5,44.5,3,1,1,0.1,marilia,SP,5.0,0,0,16.83,toys_leisure
e560e4022d8f7aebf155db95946c5c0f,2018Q2,1,1,2018Q3,0,390.0,390.0,18,1,1,0.6,belo horizonte,MG,5.0,0,0,15.54,others
e560e4022d8f7aebf155db95946c5c0f,2018Q3,1,2,,1,390.0,780.0,81,1,1,3.7,belo horizonte,MG,5.0,0,0,0.17,others
e5899683388855d3dabe8913bbe365de,2018Q3,3,3,,1,452.88,452.88,39,2,3,3.0,sao carlos,SP,4.0,0,0,0.32,home
e58a5b390e28abc0b216cfb0e07d27d7,2018Q2,3,3,2018Q3,0,209.70000000000002,209.70000000000002,65,1,2,2.2,rio de janeiro,RJ,5.0,0,0,0.61,toys_leisure
e58a5b390e28abc0b216cfb0e07d27d7,2018Q3,4,7,,1,812.9,1022.6,52,2,4,5.3,rio de janeiro,RJ,5.0,0,0,0.31,toys_leisure
e595809a6c31ec4314fd06ef198c244d,2018Q1,1,1,,1,39.0,39.0,19,1,1,0.6,navegantes,SC,5.0,0,0,0.26,electronics
e59aa562b9f8076dd550fcddf0e73491,2017Q3,2,2,2017Q4,0,1194.0,1194.0,7,1,2,0.8,curitiba,PR,4.0,0,0,4.8,industry_business
e59aa562b9f8076dd550fcddf0e73491,2017Q4,13,15,2018Q1,0,6143.0,7337.0,3,2,11,3.9,curitiba,PR,5.0,0,1,15.95,industry_business
e59aa562b9f8076dd550fcddf0e73491,2018Q1,34,49,2018Q2,0,23580.0,30917.0,2,3,29,6.9,curitiba,PR,5.0,4,3,29.22,industry_business
e59aa562b9f8076dd550fcddf0e73491,2018Q2,14,63,2018Q3,0,6565.3,37482.3,8,3,14,9.9,curitiba,PR,5.0,0,3,0.6,industry_business
e59aa562b9f8076dd550fcddf0e73491,2018Q3,6,69,,1,3703.5,41185.8,41,2,6,13.0,curitiba,PR,4.0,0,0,17.09,industry_business
e59e489e2ea74bd409b798b5daf49de3,2017Q3,1,1,2018Q1,0,297.0,297.0,25,1,1,0.8,maringa,PR,3.0,3,0,8.43,home
e59e489e2ea74bd409b798b5daf49de3,2018Q1,1,2,2018Q2,0,99.0,396.0,75,1,1,6.9,maringa,PR,1.0,0,0,0.15,home
e59e489e2ea74bd409b798b5daf49de3,2018Q2,1,3,,1,99.0,495.0,60,1,1,9.9,maringa,PR,1.0,0,0,24.36,home
e59e575a175fadcadf8479e191770425,2018Q2,1,1,,1,199.9,199.9,21,1,1,0.7,nova iguacu,RJ,5.0,0,0,0.44,home
e5a3438891c0bfdb9394643f95273d8e,2017Q2,3,3,2017Q3,0,144.79000000000002,144.79000000000002,12,2,3,1.4,limeira,SP,5.0,0,0,15.13,fashion
e5a3438891c0bfdb9394643f95273d8e,2017Q3,26,29,2017Q4,0,1168.99,1313.78,3,3,24,4.5,limeira,SP,4.0,3,6,0.27,fashion
e5a3438891c0bfdb9394643f95273d8e,2017Q4,52,81,2018Q1,0,1940.4,3254.1800000000003,2,3,32,7.5,limeira,SP,4.0,13,12,0.59,fashion
e5a3438891c0bfdb9394643f95273d8e,2018Q1,58,139,2018Q2,0,1983.3,5237.48,0,3,44,10.5,limeira,SP,5.0,10,21,0.43,fashion
